"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 20, 2013","129.4884","130.2028","130.2028","129.1383","-","-0.55%"
"Aug 19, 2013","130.2028","129.6059","130.5384","129.6059","-","0.46%"
"Aug 16, 2013","129.6059","129.5324","129.9133","129.2477","-","0.06%"
"Aug 15, 2013","129.5324","127.9980","129.5945","127.7924","-","1.20%"
"Aug 14, 2013","127.9980","127.0566","128.0232","126.8019","-","0.74%"
"Aug 13, 2013","127.0566","127.2361","128.0858","126.9434","-","-0.14%"
"Aug 12, 2013","127.2361","125.7598","127.5611","125.7598","-","1.32%"
"Aug 09, 2013","125.5741","125.5619","125.8918","125.2462","-","0.44%"
"Aug 08, 2013","125.0240","124.5699","125.1265","123.9948","-","1.04%"
"Aug 07, 2013","123.7342","123.9786","124.1069","123.6052","-","-0.44%"
"Aug 06, 2013","124.2756","125.2289","125.2456","124.1945","-","-0.59%"
"Aug 05, 2013","125.0184","124.9119","125.1832","124.7500","-","-0.53%"
"Aug 02, 2013","125.6846","126.0603","126.5523","125.5954","-","-0.46%"
"Aug 01, 2013","126.2615","126.8900","127.0588","126.0535","-","0.08%"
"Jul 31, 2013","126.1571","125.4903","126.1902","125.0784","-","0.71%"
"Jul 30, 2013","125.2678","125.6391","126.0809","125.0741","-","-0.71%"
"Jul 29, 2013","126.1692","126.5265","126.5919","125.9051","-","-0.35%"
"Jul 26, 2013","126.6167","127.3070","127.3070","126.5042","-","-0.91%"
"Jul 25, 2013","127.7838","127.9974","128.3232","127.3880","-","-0.55%"
"Jul 24, 2013","128.4953","129.6181","129.8079","128.2910","-","-0.92%"
"Jul 23, 2013","129.6824","129.4204","129.9311","129.3227","-","-0.14%"
"Jul 22, 2013","129.8644","129.8994","130.1832","129.5942","-","0.16%"
"Jul 19, 2013","129.6615","129.6461","129.8747","129.4219","-","0.13%"
"Jul 18, 2013","129.4876","128.3710","129.6754","128.3682","-","0.83%"
"Jul 17, 2013","128.4184","128.7374","129.0067","128.2081","-","-0.50%"
"Jul 16, 2013","129.0588","129.1945","129.3699","128.7808","-","0.54%"
"Jul 15, 2013","128.3720","127.8539","128.4111","127.5689","-","-0.06%"
"Jul 12, 2013","128.4478","128.6058","129.0090","128.3647","-","-0.12%"
"Jul 11, 2013","128.6083","128.8497","129.1418","128.0224","-","0.24%"
"Jul 10, 2013","128.3029","128.0112","128.4571","127.9320","-","0.81%"
"Jul 09, 2013","127.2737","127.0391","127.3151","126.5911","-","0.27%"
"Jul 08, 2013","126.9254","126.1795","127.0473","126.1181","-","1.10%"
"Jul 05, 2013","125.5383","126.2763","126.3778","125.3277","-","-1.00%"
"Jul 03, 2013","126.8033","126.5634","126.8544","126.3150","-","0.66%"
"Jul 02, 2013","125.9754","125.8401","126.1785","125.5987","-","0.46%"
"Jul 01, 2013","125.3931","125.1129","125.5787","125.0462","-","0.74%"
"Jun 28, 2013","124.4663","125.5244","125.5294","124.4387","-","-0.69%"
"Jun 27, 2013","125.3286","125.8174","126.1441","125.0615","-","-0.33%"
"Jun 26, 2013","125.7390","125.8864","126.1294","125.4530","-","-0.53%"
"Jun 25, 2013","126.4074","127.2761","127.3486","126.2219","-","-0.01%"
"Jun 24, 2013","126.4180","126.5829","126.8034","126.0976","-","-0.67%"
"Jun 21, 2013","127.2764","128.3265","128.3303","127.2045","-","-0.61%"
"Jun 20, 2013","128.0609","129.5097","129.5121","127.9487","-","-2.96%"
"Jun 19, 2013","131.9738","131.2308","132.1636","131.0046","-","0.82%"
"Jun 18, 2013","130.8973","130.5361","130.9615","130.5132","-","0.10%"
"Jun 17, 2013","130.7633","130.3465","130.9784","130.1054","-","0.30%"
"Jun 14, 2013","130.3727","130.3710","130.8746","130.2201","-","0.22%"
"Jun 13, 2013","130.0811","129.5772","130.1398","129.4131","-","-0.02%"
"Jun 12, 2013","130.1121","130.2399","130.3451","129.8339","-","0.13%"
"Jun 11, 2013","129.9455","129.6605","130.0252","129.3442","-","-0.49%"
"Jun 10, 2013","130.5902","130.7709","130.9187","130.5296","-","-0.54%"
"Jun 07, 2013","131.2979","132.1335","132.2218","130.9372","-","-0.34%"
"Jun 06, 2013","131.7512","131.9652","132.0126","131.5279","-","-0.32%"
"Jun 05, 2013","132.1761","132.4114","132.9520","132.1084","-","0.03%"
"Jun 04, 2013","132.1328","131.5079","132.4226","131.3843","-","0.24%"
"Jun 03, 2013","131.8161","131.6818","131.9839","131.2080","-","0.91%"
"May 31, 2013","130.6295","131.1730","131.2612","130.5835","-","-0.52%"
"May 30, 2013","131.3124","131.7353","131.8378","131.1075","-","-0.40%"
"May 29, 2013","131.8463","132.2912","132.3812","131.3989","-","-0.44%"
"May 28, 2013","132.4238","132.3959","132.8597","132.1736","-","0.34%"
"May 24, 2013","131.9755","132.3056","132.3506","131.7598","-","-0.44%"
"May 23, 2013","132.5625","131.8233","132.8391","131.3207","-","0.19%"
"May 22, 2013","132.3145","132.7451","133.1356","132.0309","-","-0.06%"
"May 21, 2013","132.3876","132.3047","132.5414","131.7122","-","-0.08%"
"May 20, 2013","132.4972","131.8463","132.6223","131.5657","-","0.61%"
"May 17, 2013","131.7001","131.3981","131.7195","130.8342","-","0.61%"
"May 16, 2013","130.9044","130.9062","131.2413","130.5648","-","-0.30%"
"May 15, 2013","131.2985","131.1011","131.5721","130.6500","-","-0.47%"
"May 14, 2013","131.9191","131.9186","132.1403","131.6040","-","-0.21%"
"May 13, 2013","132.1976","131.7915","132.6805","131.6872","-","0.19%"
"May 10, 2013","131.9441","132.3998","132.4514","131.2977","-","-1.08%"
"May 09, 2013","133.3840","132.3915","133.3840","132.2785","-","0.34%"
"May 08, 2013","132.9375","132.6496","133.2191","132.3029","-","0.69%"
"May 07, 2013","132.0273","132.2933","132.3703","131.5603","-","-0.51%"
"May 06, 2013","132.6981","132.8382","132.8829","132.3674","-","-0.32%"
"May 03, 2013","133.1178","132.5275","133.4615","132.4812","-","1.16%"
"May 02, 2013","131.5975","132.1849","132.4729","130.9087","-","0.21%"
"May 01, 2013","131.3275","132.4578","132.4578","131.2682","-","-1.72%"
"Apr 30, 2013","133.6316","134.1169","134.2365","133.4728","-","-0.56%"
"Apr 29, 2013","134.3837","132.8219","134.4651","132.7159","-","1.87%"
"Apr 26, 2013","131.9185","132.2074","132.2762","131.2679","-","-0.53%"
"Apr 25, 2013","132.6178","131.3287","132.8288","131.3044","-","1.54%"
"Apr 24, 2013","130.6107","130.6564","130.9477","130.3858","-","0.40%"
"Apr 23, 2013","130.0887","130.4358","130.7419","130.0257","-","-0.67%"
"Apr 22, 2013","130.9605","131.4620","131.6561","130.4219","-","-0.42%"
"Apr 19, 2013","131.5112","131.6442","131.7727","131.0975","-","-0.07%"
"Apr 18, 2013","131.6060","130.9033","131.8263","130.2908","-","0.99%"
"Apr 17, 2013","130.3211","130.3871","130.6188","129.9938","-","-0.60%"
"Apr 16, 2013","131.1062","130.4229","131.1242","129.9630","-","0.90%"
"Apr 15, 2013","129.9374","131.4083","131.5168","129.8346","-","-2.93%"
"Apr 12, 2013","133.8550","134.3997","134.5243","133.2403","-","-0.86%"
"Apr 11, 2013","135.0209","135.0563","135.4807","134.7940","-","-0.00%"
"Apr 10, 2013","135.0251","135.1655","135.8657","134.9259","-","-0.20%"
"Apr 09, 2013","135.2981","134.7276","135.3778","134.4353","-","0.60%"
"Apr 08, 2013","134.4943","135.0417","135.1135","134.1459","-","0.31%"
"Apr 05, 2013","134.0849","133.3378","134.2543","133.1886","-","0.33%"
"Apr 04, 2013","133.6427","133.9063","133.9756","133.0525","-","-0.21%"
"Apr 03, 2013","133.9288","135.2847","135.5020","133.5305","-","-1.17%"
"Apr 02, 2013","135.5209","136.5127","136.6168","135.2297","-","-0.61%"
"Apr 01, 2013","136.3566","136.3835","137.1001","136.0299","-","-0.81%"
"Mar 28, 2013","137.4762","139.0800","139.3180","137.0519","-","-1.33%"
"Mar 27, 2013","139.3310","138.3572","139.5429","138.3368","-","0.60%"
"Mar 26, 2013","138.5049","138.0563","138.6061","137.8518","-","0.52%"
"Mar 25, 2013","137.7931","138.0136","138.4522","137.7073","-","-0.16%"
"Mar 22, 2013","138.0096","138.1700","138.3983","137.5895","-","0.00%"
"Mar 21, 2013","138.0041","138.1866","138.4994","137.6191","-","-0.10%"
"Mar 20, 2013","138.1382","137.8189","138.1438","137.1757","-","0.55%"
"Mar 19, 2013","137.3775","137.5990","137.9661","137.1819","-","-0.10%"
"Mar 18, 2013","137.5206","137.5133","137.8960","137.2448","-","-0.61%"
"Mar 15, 2013","138.3651","138.8704","139.0580","138.1722","-","0.09%"
"Mar 14, 2013","138.2338","137.1576","138.3295","137.0552","-","0.69%"
"Mar 13, 2013","137.2916","137.7690","138.0805","136.9940","-","-0.34%"
"Mar 12, 2013","137.7645","137.5737","138.3687","137.5477","-","0.26%"
"Mar 11, 2013","137.4127","136.9291","137.5564","136.7200","-","0.12%"
"Mar 08, 2013","137.2526","136.5753","137.2693","136.3838","-","0.35%"
"Mar 07, 2013","136.7743","135.6357","136.7817","135.6179","-","0.96%"
"Mar 06, 2013","135.4683","136.3456","136.4232","135.3708","-","-0.76%"
"Mar 05, 2013","136.4995","136.6352","136.9653","136.3031","-","0.41%"
"Mar 04, 2013","135.9466","135.8088","136.0794","135.4753","-","0.13%"
"Mar 01, 2013","135.7656","135.5186","136.1190","135.4375","-","-0.59%"
"Feb 28, 2013","136.5666","136.5986","137.0720","136.3911","-","-0.01%"
"Feb 27, 2013","136.5855","137.1056","137.6086","136.5471","-","-0.36%"
"Feb 26, 2013","137.0791","136.6285","137.2165","136.4866","-","-0.03%"
"Feb 25, 2013","137.1196","137.8935","137.9099","136.9015","-","0.31%"
"Feb 22, 2013","136.6902","137.3478","137.4081","136.6235","-","-0.10%"
"Feb 21, 2013","136.8330","137.3298","137.4231","136.7721","-","-1.14%"
"Feb 20, 2013","138.4064","139.1938","139.2899","137.8414","-","-0.60%"
"Feb 19, 2013","139.2421","139.1454","139.3627","138.6582","-","0.03%"
"Feb 15, 2013","139.1974","139.5843","139.8046","138.8076","-","-0.30%"
"Feb 14, 2013","139.6110","140.4480","140.4878","139.3062","-","-0.63%"
"Feb 13, 2013","140.4923","140.1687","140.7150","140.1343","-","0.17%"
"Feb 12, 2013","140.2585","140.6665","140.6989","140.0605","-","-0.18%"
"Feb 11, 2013","140.5110","140.5762","140.6246","139.9852","-","-0.49%"
"Feb 08, 2013","141.2078","141.5728","142.2303","141.1754","-","0.02%"
"Feb 07, 2013","141.1779","142.5702","142.6464","141.1609","-","-0.87%"
"Feb 06, 2013","142.4209","142.3534","142.6948","142.0378","-","-0.31%"
"Feb 05, 2013","142.8593","142.7884","142.9850","142.4242","-","0.30%"
"Feb 04, 2013","142.4333","142.6366","143.0611","142.1880","-","-0.32%"
"Feb 01, 2013","142.8892","142.8507","143.6750","142.7876","-","0.35%"
"Jan 31, 2013","142.3956","142.8320","142.8389","141.8277","-","-0.40%"
"Jan 30, 2013","142.9639","142.0783","143.0190","141.9524","-","1.41%"
"Jan 29, 2013","140.9774","140.3282","141.1494","140.3282","-","0.32%"
"Jan 28, 2013","140.5304","140.4480","140.6307","140.0666","-","-0.08%"
"Jan 25, 2013","140.6473","141.0290","141.0769","140.3566","-","-0.29%"
"Jan 24, 2013","141.0598","141.0831","141.3871","140.7948","-","-0.38%"
"Jan 23, 2013","141.5969","141.9707","142.2390","141.4344","-","-0.21%"
"Jan 22, 2013","141.8900","142.1055","142.2766","141.4727","-","0.29%"
"Jan 18, 2013","141.4769","141.2527","141.5265","140.7474","-","0.45%"
"Jan 17, 2013","140.8471","140.0620","141.0992","139.9221","-","0.59%"
"Jan 16, 2013","140.0190","139.5199","140.1355","139.4916","-","0.07%"
"Jan 15, 2013","139.9216","139.6255","140.3173","139.5690","-","0.22%"
"Jan 14, 2013","139.6168","139.6185","139.8563","139.2026","-","0.77%"
"Jan 11, 2013","138.5452","138.1172","138.8328","137.4294","-","0.07%"
"Jan 10, 2013","138.4461","138.4404","138.6948","138.0951","-","0.83%"
"Jan 09, 2013","137.3019","137.8245","138.1394","137.0224","-","-0.44%"
"Jan 08, 2013","137.9155","138.0850","138.2710","137.6832","-","-0.03%"
"Jan 07, 2013","137.9636","137.7692","138.3425","137.6051","-","0.17%"
"Jan 04, 2013","137.7340","137.5516","138.1770","137.3083","-","-0.68%"
"Jan 03, 2013","138.6821","139.3776","139.3944","138.5769","-","-0.72%"
"Jan 02, 2013","139.6896","139.8534","140.8502","139.2208","-","0.45%"
"Dec 31, 2012","139.0707","138.3031","139.6050","138.2193","-","-0.01%"
"Dec 28, 2012","139.0837","138.9780","139.4593","138.7590","-","-0.03%"
"Dec 27, 2012","139.1213","138.9296","139.1660","138.6516","-","-0.01%"
"Dec 26, 2012","139.1324","138.8644","139.9806","138.7912","-","0.34%"
"Dec 24, 2012","138.6645","139.0026","139.1626","138.5951","-","-0.43%"
"Dec 21, 2012","139.2618","138.9873","139.4152","138.8796","-","0.26%"
"Dec 20, 2012","138.9069","139.1962","139.3247","138.2255","-","-0.46%"
"Dec 19, 2012","139.5463","140.2886","140.3388","139.4614","-","-0.56%"
"Dec 18, 2012","140.3326","140.3707","140.8629","140.0137","-","-0.09%"
"Dec 17, 2012","140.4619","140.6530","140.8774","140.2605","-","-0.05%"
"Dec 14, 2012","140.5362","140.2248","140.7271","139.7998","-","0.65%"
"Dec 13, 2012","139.6311","140.0269","140.4156","139.4749","-","-0.90%"
"Dec 12, 2012","140.8998","140.9959","141.2384","140.4764","-","0.20%"
"Dec 11, 2012","140.6186","141.3858","141.4975","140.3656","-","-0.39%"
"Dec 10, 2012","141.1744","141.6947","141.8635","141.0331","-","-0.24%"
"Dec 07, 2012","141.5128","142.0226","142.4149","141.4878","-","-0.66%"
"Dec 06, 2012","142.4594","143.3325","143.4734","141.9859","-","-0.53%"
"Dec 05, 2012","143.2147","142.6485","143.3045","142.0533","-","0.79%"
"Dec 04, 2012","142.0965","142.9025","142.9940","141.8151","-","-0.89%"
"Dec 03, 2012","143.3760","143.4738","144.1069","143.1623","-","0.40%"
"Nov 30, 2012","142.8028","143.6298","143.7281","142.6358","-","-0.52%"
"Nov 29, 2012","143.5556","143.9581","144.2749","143.4287","-","0.25%"
"Nov 28, 2012","143.2012","143.4264","143.4296","142.0986","-","-0.57%"
"Nov 27, 2012","144.0289","143.7217","144.0388","143.2335","-","0.50%"
"Nov 26, 2012","143.3100","144.1840","144.1840","143.2266","-","-0.53%"
"Nov 23, 2012","144.0779","143.1576","144.2386","142.8355","-","0.68%"
"Nov 21, 2012","143.1085","142.6986","143.1540","142.3874","-","0.30%"
"Nov 20, 2012","142.6859","142.6876","142.8861","142.1736","-","-0.01%"
"Nov 19, 2012","142.7049","141.9980","143.0686","141.8724","-","1.25%"
"Nov 16, 2012","140.9461","140.0271","141.0656","139.8124","-","0.22%"
"Nov 15, 2012","140.6419","141.3416","141.6523","140.5476","-","-0.61%"
"Nov 14, 2012","141.5037","141.6339","142.0642","141.2625","-","0.39%"
"Nov 13, 2012","140.9589","140.5115","141.2098","140.2304","-","0.37%"
"Nov 12, 2012","140.4344","140.6831","140.9148","140.0126","-","-0.25%"
"Nov 09, 2012","140.7895","141.0433","141.3040","140.1897","-","-0.54%"
"Nov 08, 2012","141.5475","141.0081","141.6792","140.7118","-","0.40%"
"Nov 07, 2012","140.9884","142.3707","142.4051","140.8383","-","-1.04%"
"Nov 06, 2012","142.4656","140.8698","142.5202","140.6946","-","1.59%"
"Nov 05, 2012","140.2293","140.0935","140.5220","139.8978","-","-0.10%"
"Nov 02, 2012","140.3656","142.5614","142.6798","140.3201","-","-1.90%"
"Nov 01, 2012","143.0839","143.6588","143.7073","142.9497","-","0.24%"
"Oct 31, 2012","142.7416","143.2081","143.4540","142.7105","-","0.37%"
"Oct 30, 2012","142.2211","143.1067","143.3155","142.0861","-","-0.20%"
"Oct 29, 2012","142.5101","142.7801","143.4684","142.3195","-","-0.34%"
"Oct 26, 2012","142.9996","142.8032","143.7438","142.7964","-","-0.36%"
"Oct 25, 2012","143.5193","144.3198","144.4416","143.0797","-","-0.19%"
"Oct 24, 2012","143.7886","144.2680","144.5027","143.4557","-","-0.26%"
"Oct 23, 2012","144.1686","144.2222","144.3079","143.1636","-","-0.66%"
"Oct 22, 2012","145.1270","146.7340","146.9550","145.0933","-","-0.85%"
"Oct 19, 2012","146.3712","147.6766","147.8836","146.3199","-","-0.86%"
"Oct 18, 2012","147.6420","147.0909","147.6764","146.1625","-","0.59%"
"Oct 17, 2012","146.7818","146.0587","146.8032","145.7276","-","0.78%"
"Oct 16, 2012","145.6473","146.0028","146.2283","145.3535","-","0.18%"
"Oct 15, 2012","145.3848","145.8647","146.1149","144.6306","-","-1.04%"
"Oct 12, 2012","146.9175","147.9599","148.1617","146.4787","-","-1.25%"
"Oct 11, 2012","148.7714","147.6513","149.2904","147.4176","-","1.14%"
"Oct 10, 2012","147.0976","147.4840","147.9029","146.9699","-","-0.48%"
"Oct 09, 2012","147.8095","147.3531","148.1882","147.0403","-","0.54%"
"Oct 08, 2012","147.0135","146.5015","147.3761","146.4237","-","-0.52%"
"Oct 05, 2012","147.7888","148.3870","148.9442","147.4305","-","-0.69%"
"Oct 04, 2012","148.8210","148.1572","149.1670","147.8936","-","1.05%"
"Oct 03, 2012","147.2697","148.3091","148.4472","146.9622","-","-1.15%"
"Oct 02, 2012","148.9790","149.3317","149.3317","148.3045","-","-0.21%"
"Oct 01, 2012","149.2856","148.1603","149.9076","148.1414","-","0.52%"
"Sep 28, 2012","148.5061","147.0086","148.6717","146.7786","-","1.08%"
"Sep 27, 2012","146.9190","146.0480","147.0576","145.9771","-","0.94%"
"Sep 26, 2012","145.5466","146.1145","146.1403","144.8674","-","-0.91%"
"Sep 25, 2012","146.8903","146.9609","147.7498","146.3700","-","0.39%"
"Sep 24, 2012","146.3266","146.1089","146.4541","145.7760","-","-0.90%"
"Sep 21, 2012","147.6541","147.0976","147.9078","146.8601","-","0.92%"
"Sep 20, 2012","146.3034","146.0246","147.0245","145.9717","-","-0.50%"
"Sep 19, 2012","147.0355","147.8457","148.1150","146.6633","-","-0.26%"
"Sep 18, 2012","147.4229","147.9358","148.8023","147.3731","-","-0.86%"
"Sep 17, 2012","148.6987","151.3115","151.3115","148.3839","-","-2.18%"
"Sep 14, 2012","152.0129","152.5379","152.7147","151.7840","-","1.00%"
"Sep 13, 2012","150.5055","149.5504","150.5468","148.9436","-","0.68%"
"Sep 12, 2012","149.4924","149.2498","149.5092","148.3920","-","0.55%"
"Sep 11, 2012","148.6714","147.8932","148.9367","147.8514","-","0.57%"
"Sep 10, 2012","147.8355","147.7671","148.1399","147.3744","-","0.39%"
"Sep 07, 2012","147.2613","146.0755","147.5102","146.0313","-","0.87%"
"Sep 06, 2012","145.9943","146.2825","146.7093","145.6280","-","0.23%"
"Sep 05, 2012","145.6529","146.0319","146.5655","145.5477","-","-0.62%"
"Sep 04, 2012","146.5667","148.4435","148.5210","146.2812","-","0.37%"
"Aug 31, 2012","146.0275","145.1848","146.1537","144.6089","-","0.68%"
"Aug 30, 2012","145.0390","145.1161","145.5585","144.7005","-","-0.13%"
"Aug 29, 2012","145.2270","144.3498","145.2944","144.1288","-","0.57%"
"Aug 28, 2012","144.4079","144.4050","144.8066","144.0060","-","-0.20%"
"Aug 27, 2012","144.6906","146.0087","146.1958","144.5177","-","-0.46%"
"Aug 24, 2012","145.3570","146.1104","146.6330","145.2548","-","-0.42%"
"Aug 23, 2012","145.9769","146.7439","147.0583","145.4811","-","-0.10%"
"Aug 22, 2012","146.1182","145.6453","146.3922","145.2138","-","0.20%"
"Aug 21, 2012","145.8271","145.0209","146.2270","144.9331","-","1.21%"
"Aug 20, 2012","144.0860","143.2331","144.0999","142.8075","-","0.68%"
"Aug 17, 2012","143.1148","142.7040","143.3365","142.4548","-","0.28%"
"Aug 16, 2012","142.7206","142.3915","143.0897","142.1572","-","0.31%"
"Aug 15, 2012","142.2749","141.7564","142.4278","141.4026","-","0.31%"
"Aug 14, 2012","141.8403","142.3286","142.3709","141.3615","-","0.13%"
"Aug 13, 2012","141.6502","142.7857","143.0247","141.6154","-","-1.08%"
"Aug 10, 2012","143.2009","144.0281","144.1707","143.0290","-","-1.06%"
"Aug 09, 2012","144.7398","144.1481","145.5447","143.9191","-","0.52%"
"Aug 08, 2012","143.9937","143.1265","144.0255","142.8770","-","0.24%"
"Aug 07, 2012","143.6555","143.5736","143.9882","143.4830","-","0.45%"
"Aug 06, 2012","143.0151","142.0342","143.2139","141.8480","-","0.06%"
"Aug 03, 2012","142.9237","141.0534","143.5516","140.6889","-","1.55%"
"Aug 02, 2012","140.7370","143.0271","143.4874","140.7006","-","-1.84%"
"Aug 01, 2012","143.3789","143.5103","143.6253","142.4874","-","-0.55%"
"Jul 31, 2012","144.1690","145.9879","146.0916","143.8861","-","-1.00%"
